Position:,1.27,Truth:,2.56E+00,Calculated:,2.54E+00,Error:,2.24E-02,,1.27,2.56E+00,2.54E+00,2.24E-02
Position:,1.28,Truth:,2.60E+00,Calculated:,2.57E+00,Error:,2.28E-02,,1.28,2.60E+00,2.57E+00,2.28E-02
Position:,1.29,Truth:,2.63E+00,Calculated:,2.61E+00,Error:,2.32E-02,,1.29,2.63E+00,2.61E+00,2.32E-02
Position:,1.3,Truth:,2.67E+00,Calculated:,2.65E+00,Error:,2.36E-02,,1.3,2.67E+00,2.65E+00,2.36E-02
Position:,1.31,Truth:,2.71E+00,Calculated:,2.68E+00,Error:,2.40E-02,,1.31,2.71E+00,2.68E+00,2.40E-02
Position:,1.32,Truth:,2.74E+00,Calculated:,2.72E+00,Error:,2.45E-02,,1.32,2.74E+00,2.72E+00,2.45E-02
Position:,1.33,Truth:,2.78E+00,Calculated:,2.76E+00,Error:,2.49E-02,,1.33,2.78E+00,2.76E+00,2.49E-02
Position:,1.34,Truth:,2.82E+00,Calculated:,2.79E+00,Error:,2.53E-02,,1.34,2.82E+00,2.79E+00,2.53E-02
Position:,1.35,Truth:,2.86E+00,Calculated:,2.83E+00,Error:,2.58E-02,,1.35,2.86E+00,2.83E+00,2.58E-02
Position:,1.36,Truth:,2.90E+00,Calculated:,2.87E+00,Error:,2.62E-02,,1.36,2.90E+00,2.87E+00,2.62E-02
Position:,1.37,Truth:,2.94E+00,Calculated:,2.91E+00,Error:,2.67E-02,,1.37,2.94E+00,2.91E+00,2.67E-02
Position:,1.38,Truth:,2.97E+00,Calculated:,2.95E+00,Error:,2.72E-02,,1.38,2.97E+00,2.95E+00,2.72E-02
Position:,1.39,Truth:,3.01E+00,Calculated:,2.99E+00,Error:,2.76E-02,,1.39,3.01E+00,2.99E+00,2.76E-02
Position:,1.4,Truth:,3.06E+00,Calculated:,3.03E+00,Error:,2.81E-02,,1.4,3.06E+00,3.03E+00,2.81E-02
Position:,1.41,Truth:,3.10E+00,Calculated:,3.07E+00,Error:,2.86E-02,,1.41,3.10E+00,3.07E+00,2.86E-02
Position:,1.42,Truth:,3.14E+00,Calculated:,3.11E+00,Error:,2.91E-02,,1.42,3.14E+00,3.11E+00,2.91E-02
Position:,1.43,Truth:,3.18E+00,Calculated:,3.15E+00,Error:,2.96E-02,,1.43,3.18E+00,3.15E+00,2.96E-02
Position:,1.44,Truth:,3.22E+00,Calculated:,3.19E+00,Error:,3.01E-02,,1.44,3.22E+00,3.19E+00,3.01E-02
Position:,1.45,Truth:,3.26E+00,Calculated:,3.23E+00,Error:,3.06E-02,,1.45,3.26E+00,3.23E+00,3.06E-02
Position:,1.46,Truth:,3.31E+00,Calculated:,3.27E+00,Error:,3.11E-02,,1.46,3.31E+00,3.27E+00,3.11E-02
Position:,1.47,Truth:,3.35E+00,Calculated:,3.32E+00,Error:,3.16E-02,,1.47,3.35E+00,3.32E+00,3.16E-02
Position:,1.48,Truth:,3.39E+00,Calculated:,3.36E+00,Error:,3.22E-02,,1.48,3.39E+00,3.36E+00,3.22E-02
Position:,1.49,Truth:,3.44E+00,Calculated:,3.40E+00,Error:,3.27E-02,,1.49,3.44E+00,3.40E+00,3.27E-02
Position:,1.5,Truth:,3.48E+00,Calculated:,3.45E+00,Error:,3.33E-02,,1.5,3.48E+00,3.45E+00,3.33E-02
Position:,1.51,Truth:,3.53E+00,Calculated:,3.49E+00,Error:,3.38E-02,,1.51,3.53E+00,3.49E+00,3.38E-02
Position:,1.52,Truth:,3.57E+00,Calculated:,3.54E+00,Error:,3.44E-02,,1.52,3.57E+00,3.54E+00,3.44E-02
Position:,1.53,Truth:,3.62E+00,Calculated:,3.58E+00,Error:,3.50E-02,,1.53,3.62E+00,3.58E+00,3.50E-02
Position:,1.54,Truth:,3.66E+00,Calculated:,3.63E+00,Error:,3.55E-02,,1.54,3.66E+00,3.63E+00,3.55E-02
Position:,1.55,Truth:,3.71E+00,Calculated:,3.68E+00,Error:,3.61E-02,,1.55,3.71E+00,3.68E+00,3.61E-02
Position:,1.56,Truth:,3.76E+00,Calculated:,3.72E+00,Error:,3.67E-02,,1.56,3.76E+00,3.72E+00,3.67E-02
