Position:,0.0147,Truth:,1.48E-02,Calculated:,1.48E-02,Error:,5.73E-12,,,0.0147,5.73E-12,1.48E-02,3.87212E-10
Position:,0.0148,Truth:,1.49E-02,Calculated:,1.49E-02,Error:,5.93E-12,,,0.0148,5.93E-12,1.49E-02,3.97852E-10
Position:,0.0149,Truth:,1.50E-02,Calculated:,1.50E-02,Error:,6.14E-12,,,0.0149,6.14E-12,1.50E-02,4.08697E-10
Position:,0.015,Truth:,1.51E-02,Calculated:,1.51E-02,Error:,6.34E-12,,,0.015,6.34E-12,1.51E-02,4.19765E-10
Position:,0.0151,Truth:,1.52E-02,Calculated:,1.52E-02,Error:,6.56E-12,,,0.0151,6.56E-12,1.52E-02,4.31067E-10
Position:,0.0152,Truth:,1.53E-02,Calculated:,1.53E-02,Error:,6.78E-12,,,0.0152,6.78E-12,1.53E-02,4.42579E-10
Position:,0.0153,Truth:,1.54E-02,Calculated:,1.54E-02,Error:,7.00E-12,,,0.0153,7.00E-12,1.54E-02,4.54327E-10
Position:,0.0154,Truth:,1.55E-02,Calculated:,1.55E-02,Error:,7.24E-12,,,0.0154,7.24E-12,1.55E-02,4.66304E-10
Position:,0.0155,Truth:,1.56E-02,Calculated:,1.56E-02,Error:,7.47E-12,,,0.0155,7.47E-12,1.56E-02,4.78523E-10
Position:,0.0156,Truth:,1.57E-02,Calculated:,1.57E-02,Error:,7.72E-12,,,0.0156,7.72E-12,1.57E-02,4.90975E-10
Position:,0.0157,Truth:,1.58E-02,Calculated:,1.58E-02,Error:,7.97E-12,,,0.0157,7.97E-12,1.58E-02,5.03663E-10
Position:,0.0158,Truth:,1.59E-02,Calculated:,1.59E-02,Error:,8.23E-12,,,0.0158,8.23E-12,1.59E-02,5.16609E-10
Position:,0.0159,Truth:,1.60E-02,Calculated:,1.60E-02,Error:,8.49E-12,,,0.0159,8.49E-12,1.60E-02,5.29785E-10
Position:,0.016,Truth:,1.61E-02,Calculated:,1.61E-02,Error:,8.76E-12,,,0.016,8.76E-12,1.61E-02,5.4323E-10
Position:,0.0161,Truth:,1.62E-02,Calculated:,1.62E-02,Error:,9.04E-12,,,0.0161,9.04E-12,1.62E-02,5.56918E-10
Position:,0.0162,Truth:,1.63E-02,Calculated:,1.63E-02,Error:,9.32E-12,,,0.0162,9.32E-12,1.63E-02,5.70861E-10
Position:,0.0163,Truth:,1.64E-02,Calculated:,1.64E-02,Error:,9.61E-12,,,0.0163,9.61E-12,1.64E-02,5.85062E-10
Position:,0.0164,Truth:,1.65E-02,Calculated:,1.65E-02,Error:,9.91E-12,,,0.0164,9.91E-12,1.65E-02,5.99533E-10
Position:,0.0165,Truth:,1.66E-02,Calculated:,1.66E-02,Error:,1.02E-11,,,0.0165,1.02E-11,1.66E-02,6.1428E-10
Position:,0.0166,Truth:,1.67E-02,Calculated:,1.67E-02,Error:,1.05E-11,,,0.0166,1.05E-11,1.67E-02,6.29274E-10
Position:,0.0167,Truth:,1.68E-02,Calculated:,1.68E-02,Error:,1.09E-11,,,0.0167,1.09E-11,1.68E-02,6.44564E-10
Position:,0.0168,Truth:,1.69E-02,Calculated:,1.69E-02,Error:,1.12E-11,,,0.0168,1.12E-11,1.69E-02,6.60121E-10
Position:,0.0169,Truth:,1.70E-02,Calculated:,1.70E-02,Error:,1.15E-11,,,0.0169,1.15E-11,1.70E-02,6.75954E-10
Position:,0.017,Truth:,1.71E-02,Calculated:,1.71E-02,Error:,1.19E-11,,,0.017,1.19E-11,1.71E-02,6.92065E-10
Position:,0.0171,Truth:,1.72E-02,Calculated:,1.72E-02,Error:,1.22E-11,,,0.0171,1.22E-11,1.72E-02,7.08476E-10
Position:,0.0172,Truth:,1.73E-02,Calculated:,1.73E-02,Error:,1.26E-11,,,0.0172,1.26E-11,1.73E-02,7.25163E-10
Position:,0.0173,Truth:,1.75E-02,Calculated:,1.75E-02,Error:,1.30E-11,,,0.0173,1.30E-11,1.75E-02,7.4215E-10
Position:,0.0174,Truth:,1.76E-02,Calculated:,1.76E-02,Error:,1.33E-11,,,0.0174,1.33E-11,1.76E-02,7.59439E-10
Position:,0.0175,Truth:,1.77E-02,Calculated:,1.77E-02,Error:,1.37E-11,,,0.0175,1.37E-11,1.77E-02,7.77016E-10
Position:,0.0176,Truth:,1.78E-02,Calculated:,1.78E-02,Error:,1.41E-11,,,0.0176,1.41E-11,1.78E-02,7.94912E-10
Position:,0.0177,Truth:,1.79E-02,Calculated:,1.79E-02,Error:,1.45E-11,,,0.0177,1.45E-11,1.79E-02,8.131E-10
Position:,0.0178,Truth:,1.80E-02,Calculated:,1.80E-02,Error:,1.49E-11,,,0.0178,1.49E-11,1.80E-02,8.316E-10
Position:,0.0179,Truth:,1.81E-02,Calculated:,1.81E-02,Error:,1.54E-11,,,0.0179,1.54E-11,1.81E-02,8.50424E-10
Position:,0.018,Truth:,1.82E-02,Calculated:,1.82E-02,Error:,1.58E-11,,,0.018,1.58E-11,1.82E-02,8.69554E-10
Position:,0.0181,Truth:,1.83E-02,Calculated:,1.83E-02,Error:,1.62E-11,,,0.0181,1.62E-11,1.83E-02,8.89017E-10
Position:,0.0182,Truth:,1.84E-02,Calculated:,1.84E-02,Error:,1.67E-11,,,0.0182,1.67E-11,1.84E-02,9.08796E-10
Position:,0.0183,Truth:,1.85E-02,Calculated:,1.85E-02,Error:,1.72E-11,,,0.0183,1.72E-11,1.85E-02,9.28905E-10
Position:,0.0184,Truth:,1.86E-02,Calculated:,1.86E-02,Error:,1.76E-11,,,0.0184,1.76E-11,1.86E-02,9.49342E-10
Position:,0.0185,Truth:,1.87E-02,Calculated:,1.87E-02,Error:,1.81E-11,,,0.0185,1.81E-11,1.87E-02,9.70111E-10
Position:,0.0186,Truth:,1.88E-02,Calculated:,1.88E-02,Error:,1.86E-11,,,0.0186,1.86E-11,1.88E-02,9.91233E-10
Position:,0.0187,Truth:,1.89E-02,Calculated:,1.89E-02,Error:,1.91E-11,,,0.0187,1.91E-11,1.89E-02,1.01268E-09
